Сотрудник,Пол,Возраст,Отработал дней,Разница_изменение_должности,Разница_изменение_оклада,1м Отправленные письма,1м Отредактированные файлы,1м Активные дни (Google),1м Дневное среднее (Отправленные письма),1м Дневное среднее (Отредактированные файлы),1м Факт обучения,1м Дней БЛ,1м Количество отпусков (Основной),1м Количество дней (Основной),1м Количество отпусков (За свой счет),1м Количество дней (За свой счет),1м Всего часов (ACMS),1м Дней на работе (ACMS),1м Среднее время на работе (ACMS),1м Переработка,1м Удаленная работа,2м Отправленные письма,2м Отредактированные файлы,2м Активные дни (Google),2м Дневное среднее (Отправленные письма),2м Дневное среднее (Отредактированные файлы),2м Факт обучения,2м Дней БЛ,2м Количество отпусков (Основной),2м Количество дней (Основной),2м Количество отпусков (За свой счет),2м Количество дней (За свой счет),2м Всего часов (ACMS),2м Дней на работе (ACMS),2м Среднее время на работе (ACMS),2м Переработка,2м Удаленная работа,3м Отправленные письма,3м Отредактированные файлы,3м Активные дни (Google),3м Дневное среднее (Отправленные письма),3м Дневное среднее (Отредактированные файлы),3м Факт обучения,3м Дней БЛ,3м Количество отпусков (Основной),3м Количество дней (Основной),3м Количество отпусков (За свой счет),3м Количество дней (За свой счет),3м Всего часов (ACMS),3м Дней на работе (ACMS),3м Среднее время на работе (ACMS),3м Переработка,3м Удаленная работа,Уволен,Отработал месяцев,Изменение должности (в месяцах),Изменение оклада (в месяцах),Количество отпусков (Основные отпуска),Количество дней (Основные отпуска),Количество отпусков (Отпуска за свой счет),Количество дней (Отпуска за свой счет),Факты обучения,Больничных дней,Средняя переработка за три месяца,2-1 Отн. изменение активности (Отправленные письма),2-1 Отн. изменение активности (Отредактированные файлы),2-1 Отн. изменение активности (Время на работе),2-1 Отн. изменение активности (Активных дней),3-2 Отн. изменение активности (Отправленные письма),3-2 Отн. изменение активности (Отредактированные файлы),3-2 Отн. изменение активности (Время на работе),3-2 Отн. изменение активности (Активных дней)
dcaf8ae010b0c475031c3a284e6913a8172cb22b22963ce6f763486937672bdc,Мужской,33.0,1918.0,-1.0,-1.0,7.0,10.0,11,0.6363636363636364,0.9090909090909092,0.0,0.0,1.0,9.0,0.0,0.0,35.29138888888889,6.0,5.8818981481481485,0.0,0,31.0,14.0,15.0,2.066666666666667,0.9333333333333332,1.0,0.0,0.0,0.0,0.0,0.0,76.78611111111111,13.0,5.906623931623932,0.0,0.0,17.0,17.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.28361111111112,10.0,5.328361111111112,0.0,0.0,0,63.93333333333333,-1.0,-1.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,2.247619047619048,0.02666666666666647,0.004203708199804268,0.36363636363636365,-0.5161290322580646,0.07142857142857154,-0.09790073436312981,0.13333333333333333
beff290546adcf6d825e3ec31aafe9364d2b3475a3ad0b81835d66f50edc5597,Мужской,26.0,310.0,-1.0,-1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,128.62083333333334,18.0,7.145601851851852,0.0,0,17.0,0.0,12.0,1.4166666666666667,0.0,0.0,0.0,1.0,11.0,1.0,1.0,74.845,13.0,5.757307692307692,0.0,0.0,2.0,0.0,3.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,1.0,101.9588888888889,17.0,5.997581699346405,0.0,0.0,0,10.333333333333334,-1.0,-1.0,2.0,14.0,2.0,2.0,0.0,0.0,0.0,-2.0,0.0,-0.1942865259396408,-2.0,-0.5294117647058824,0.0,0.04173374429157953,-0.75
4aee495f59dfe5287c1552b577cda64e7e33738a63b88c156d21119b299e64ed,Женский,24.0,628.0,-1.0,395.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,6.0,9.0,2.6666666666666665,0.6666666666666666,0.0,0.0,1.0,14.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0,20.933333333333334,-1.0,13.166666666666666,1.0,14.0,3.0,4.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-2.0
bff5e3a90b00135ea33424f643af026e4918fb84d1885ccfa22ad8ba71110ba5,Женский,34.0,1968.0,1155.0,273.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,65.6,38.5,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338f1007f7196c7371ddc920a24317b5cb7e674a7917ab1e1b91db8844c83354,Женский,34.0,2779.0,454.0,-1.0,183.0,65.0,21,8.714285714285714,3.095238095238096,0.0,0.0,0.0,0.0,0.0,0.0,103.48527777777778,15.0,6.899018518518519,0.0,0,245.0,51.0,25.0,9.8,2.04,0.0,0.0,0.0,0.0,0.0,0.0,103.48333333333332,16.0,6.467708333333333,0.0,0.0,234.0,60.0,24.0,9.75,2.5,0.0,0.0,0.0,0.0,0.0,0.0,119.67527777777778,17.0,7.039722222222222,0.0,0.0,0,92.63333333333334,15.133333333333333,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12459016393442642,-0.34092307692307705,-0.06251761522707203,0.19047619047619047,-0.005102040816326603,0.22549019607843135,0.08844150963654908,-0.04
e7fb0f73c9d1f90b0ae8d8ce55254b9ca9dd495d598d52426eb4a427e40360aa,Мужской,31.0,3344.0,1492.0,3344.0,124.0,31.0,24,5.166666666666667,1.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,108.0,35.0,26.0,4.153846153846154,1.3461538461538465,0.0,0.0,0.0,0.0,0.0,0.0,0.0655555555555555,1.0,0.0655555555555555,0.0,0.0,108.0,32.0,23.0,4.695652173913044,1.391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,111.46666666666667,49.733333333333334,111.46666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19602977667493796,0.04218362282878431,-2.0,0.08333333333333333,0.13043478260869565,0.03354037267080717,-1.0,-0.11538461538461539
89c385f88f2112fb4e8ad383a5246400cbcd9f3d799727cd8439a5ce2d493058,Женский,24.0,978.0,942.0,89.0,330.0,8.0,24,13.75,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,350.0,3.0,24.0,14.583333333333334,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,351.0,9.0,24.0,14.625,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,32.6,31.4,2.966666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06060606060606065,-0.625,0.0,0.0,0.0028571428571428164,2.0,0.0,0.0
f5c0d3877dc9c0d6ec34b9a0cdff705cde748701fb5dfd0b20e81f277081b97e,Женский,22.0,158.0,-1.0,64.0,13.0,24.0,22,0.5909090909090909,1.0909090909090908,0.0,0.0,1.0,5.0,2.0,2.0,49.73333333333333,13.0,3.825641025641026,0.0,0,8.0,27.0,22.0,0.3636363636363636,1.2272727272727273,0.0,0.0,0.0,0.0,2.0,2.0,68.67722222222223,13.0,5.282863247863248,0.0,0.0,10.0,44.0,23.0,0.4347826086956521,1.9130434782608696,0.0,0.0,0.0,0.0,0.0,0.0,67.23805555555556,17.0,3.955179738562092,0.0,0.0,0,5.266666666666667,-1.0,2.1333333333333333,1.0,5.0,4.0,4.0,0.0,0.0,0.0,-0.38461538461538475,0.1250000000000001,0.38090929401251117,0.0,0.19565217391304343,0.5587761674718197,-0.25131892441814807,0.045454545454545456
ca331319707ddabc3a2416ddd7f0a2cfc6c86bfb5ed166d68f23194b121174c4,Женский,32.0,62.0,-1.0,-1.0,3.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7652777777777775,1.0,1.7652777777777775,0.0,0,7.0,0.0,8.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.74638888888889,14.0,5.196170634920635,0.0,0.0,11.0,0.0,10.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.15138888888889,9.0,3.461265432098765,0.0,0.0,0,2.066666666666667,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.125,0.0,1.9435427672249077,1.6666666666666667,0.25714285714285723,0.0,-0.3338814917205598,0.25
5a3d4d1745b434d3f9576472cb2eaeaf272f4a113b1596311dbb9ce6bd27d80f,Мужской,30.0,523.0,-1.0,523.0,37.0,0.0,19,1.947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.31444444444443,13.0,8.63957264957265,0.6395726495726493,0,31.0,0.0,14.0,2.2142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.70527777777778,15.0,9.047018518518518,1.0470185185185183,0.0,70.0,0.0,19.0,3.684210526315789,0.0,0.0,8.0,0.0,0.0,0.0,0.0,124.43555555555557,14.0,8.888253968253968,0.8882539682539683,0.0,0,17.433333333333334,-1.0,17.433333333333334,0.0,0.0,0.0,0.0,0.0,8.0,0.8679828042328044,0.13706563706563685,0.0,0.0471604193253729,-0.2631578947368421,0.6638370118845498,0.0,-0.017548825609185147,0.35714285714285715
76364ff82d17d39b4b988c4934b9c55e331fef48fd93eb2700ed2dfacc1d75d6,Женский,49.0,3526.0,92.0,3526.0,3.0,0.0,4,0.75,0.0,0.0,0.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,2.0,0.5,0.0,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,117.53333333333333,3.066666666666667,117.53333333333333,5.0,71.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,-0.5,-1.0,0.0,0.0,-1.0
ec393b95079a85c71184d0e5c4b177deab40ae53594ce3ea050971e02a2fe5b7,Женский,27.0,630.0,-1.0,37.0,211.0,12.0,22,9.590909090909092,0.5454545454545454,0.0,0.0,1.0,7.0,2.0,2.0,51.47527777777778,10.0,5.1475277777777775,0.0,0,219.0,16.0,24.0,9.125,0.6666666666666666,0.0,0.0,1.0,3.0,0.0,0.0,33.8,8.0,4.225,0.0,0.0,188.0,2.0,21.0,8.952380952380953,0.0952380952380952,0.0,0.0,0.0,0.0,1.0,1.0,66.71916666666667,16.0,4.169947916666667,0.0,0.0,0,21.0,-1.0,1.2333333333333334,2.0,10.0,3.0,3.0,0.0,0.0,0.0,-0.04857819905213278,0.22222222222222224,-0.17921763953569947,0.09090909090909091,-0.018917155903457255,-0.8571428571428571,-0.013030078895463433,-0.125
c6fb57fef4ce60b33875b6ca9a6ebb1884688a9de24202d1993e3d8e6781809c,Мужской,37.0,1762.0,-1.0,1762.0,315.0,138.0,23,13.695652173913045,6.0,0.0,0.0,0.0,0.0,0.0,0.0,89.7175,15.0,5.981166666666667,0.0,0,269.0,146.0,22.0,12.227272727272728,6.636363636363637,0.0,0.0,1.0,4.0,0.0,0.0,85.51777777777778,13.0,6.578290598290598,0.0,0.0,434.0,186.0,27.0,16.074074074074073,6.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,105.01333333333334,18.0,5.834074074074074,0.0,0.0,0,58.733333333333334,-1.0,58.733333333333334,1.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.10721500721500722,0.10606060606060612,0.09983402317673781,-0.043478260869565216,0.3146082885859835,0.038051750380517516,-0.11313220556262937,0.22727272727272727
6743dd62bbbc89d7732bb5d46cef418d69d36785ae7fd544f553e9db65429e2c,Женский,56.0,4565.0,-1.0,4565.0,89.0,0.0,21,4.238095238095238,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1,39.0,0.0,12.0,3.25,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,11.0,2.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4277777777777777,1.0,0.4277777777777777,0.0,0.0,0,152.16666666666666,-1.0,152.16666666666666,2.0,21.0,0.0,0.0,0.0,0.0,0.0,-0.23314606741573035,0.0,0.0,-0.42857142857142855,-0.24475524475524474,0.0,-2.0,-0.08333333333333333
fc666ecc9e695343548456d46147233951221e3710b6b832efe8c5a117c15c7f,Женский,39.0,593.0,-1.0,426.0,46.0,11.0,15,3.066666666666667,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,37.0,8.0,17.0,2.176470588235294,0.4705882352941176,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,8.0,18.0,2.888888888888889,0.4444444444444444,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,19.766666666666666,-1.0,14.2,3.0,15.0,0.0,0.0,0.0,0.0,0.0,-0.29028132992327377,-0.358288770053476,0.0,0.13333333333333333,0.3273273273273274,-0.05555555555555548,0.0,0.058823529411764705
fc666ecc9e695343548456d46147233951221e3710b6b832efe8c5a117c15c7f,Женский,39.0,593.0,-1.0,426.0,46.0,11.0,15,3.066666666666667,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,37.0,8.0,17.0,2.176470588235294,0.4705882352941176,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,8.0,18.0,2.888888888888889,0.4444444444444444,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,19.766666666666666,-1.0,14.2,3.0,15.0,0.0,0.0,0.0,0.0,0.0,-0.29028132992327377,-0.358288770053476,0.0,0.13333333333333333,0.3273273273273274,-0.05555555555555548,0.0,0.058823529411764705
306732312a28769bd2ad9a75aa104f413d242659c75e32959a531c45174cde36,Женский,29.0,2828.0,730.0,38.0,386.0,10.0,24,16.083333333333332,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,91.95916666666666,18.0,5.108842592592592,0.0,0,419.0,10.0,25.0,16.76,0.4,0.0,0.0,1.0,7.0,0.0,0.0,187.96666666666667,20.0,9.398333333333332,1.3983333333333334,0.0,476.0,8.0,22.0,21.63636363636364,0.3636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,152.93555555555557,16.0,9.558472222222225,1.558472222222223,0.0,0,94.26666666666667,24.333333333333332,1.2666666666666666,1.0,7.0,0.0,0.0,0.0,0.0,0.01595164609053512,0.0420725388601038,-0.03999999999999999,0.8396208462089151,0.041666666666666664,0.29095248426990683,-0.09090909090909108,0.017039073121712333,-0.12
52c836daa6ba57208d6160baad40d81cc3dc7c358b621ba340826632bf29e4ea,Женский,29.0,1251.0,-1.0,304.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,41.7,-1.0,10.133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835bd44800dd22a56e644efbe3f215679ed0febba69c751228c68b48cf647d1e,Женский,39.0,3910.0,-1.0,-1.0,7.0,0.0,8,0.875,0.0,0.0,5.0,1.0,7.0,0.0,0.0,26.45888888888889,6.0,4.409814814814815,0.0,0,10.0,0.0,8.0,1.25,0.0,0.0,4.0,1.0,2.0,1.0,1.0,33.11083333333333,7.0,4.730119047619048,0.0,0.0,16.0,0.0,9.0,1.7777777777777777,0.0,0.0,0.0,1.0,14.0,0.0,0.0,81.5825,18.0,4.532361111111111,0.0,0.0,0,130.33333333333334,-1.0,-1.0,3.0,23.0,1.0,1.0,0.0,9.0,0.0,0.42857142857142855,0.0,0.0726343953782748,0.0,0.42222222222222217,0.0,-0.04180823664628054,0.125
7622a8cbeb179d01f8946e6344b46fb4400ae1f974e92d87b08ca878bebee5c5,Мужской,21.0,182.0,-1.0,182.0,0.0,0.0,0,0.0,0.0,0.0,4.0,1.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,6.066666666666666,-1.0,6.066666666666666,1.0,7.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62baa32aca616f29a8b48b36ea55dfb4046e99e09c22baae8e8a3666f35582dd,Мужской,26.0,1246.0,-1.0,-1.0,25.0,3.0,17,1.4705882352941178,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,82.3925,10.0,8.23925,0.2392500000000001,0,106.0,17.0,25.0,4.24,0.68,0.0,0.0,0.0,0.0,0.0,0.0,134.4363888888889,16.0,8.402274305555556,0.4022743055555562,0.0,124.0,9.0,28.0,4.428571428571429,0.3214285714285714,0.0,0.0,0.0,0.0,0.0,0.0,136.81444444444443,17.0,8.047908496732026,0.0479084967320257,0.0,0,41.53333333333333,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2242635658914729,1.8832,2.8533333333333344,0.01978630403927008,0.47058823529411764,0.04447439353099731,-0.527310924369748,-0.04217498690672654,0.12
62baa32aca616f29a8b48b36ea55dfb4046e99e09c22baae8e8a3666f35582dd,Мужской,26.0,1002.0,-1.0,-1.0,76.0,28.0,21,3.619047619047619,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,113.45972222222224,14.0,8.104265873015873,0.1042658730158727,0,72.0,21.0,19.0,3.789473684210526,1.105263157894737,0.0,0.0,0.0,0.0,0.0,0.0,138.07333333333332,16.0,8.629583333333333,0.6295833333333327,0.0,106.0,39.0,23.0,4.608695652173913,1.6956521739130437,0.0,0.0,0.0,0.0,0.0,0.0,160.40472222222223,18.0,8.911373456790123,0.9113734567901232,0.0,0,33.4,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.582037037037038,0.04709141274238221,-0.17105263157894723,0.06481986999791894,-0.09523809523809523,0.21618357487922713,0.5341614906832298,0.03265396631240874,0.21052631578947367
46581d9cf761a5e18da749d567bffb5f3814c0f417d2b419d2f6d8ed53c2435d,Мужской,34.0,2613.0,151.0,-1.0,82.0,10.0,23,3.565217391304348,0.4347826086956521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.0,2.0,13.0,2.923076923076923,0.1538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,1.0,12.0,3.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,87.1,5.033333333333333,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1801125703564729,-0.6461538461538462,0.0,-0.43478260869565216,0.02631578947368427,-0.45833333333333337,0.0,-0.07692307692307693
7d0d97a645fdf94b9ebe0ec356259fcd6216794a7afbd158217e9e8fd6852dde,Женский,30.0,2529.0,1887.0,1003.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,84.3,62.9,33.43333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840fbe8f902652b8cf87ef55a024ac75b3f4e478a07c67edc758037979be19c8,Женский,26.0,323.0,-1.0,-1.0,123.0,8.0,23,5.3478260869565215,0.3478260869565217,0.0,0.0,1.0,2.0,0.0,0.0,32.533611111111114,12.0,2.7111342592592598,0.0,0,192.0,17.0,23.0,8.347826086956522,0.7391304347826086,0.0,0.0,0.0,0.0,1.0,1.0,8.305833333333334,16.0,0.5191145833333334,0.0,0.0,238.0,22.0,26.0,9.153846153846152,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,4.948333333333333,18.0,0.2749074074074074,0.0,0.0,0,10.766666666666667,-1.0,-1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.5609756097560976,1.1250000000000002,-0.8085249442883856,0.0,0.09655448717948693,0.1447963800904978,-0.47043019742929454,0.13043478260869565
7c8455f591511274b0a0620b291c6802afb174b61947dcdd9919c9f19491ef12,Мужской,24.0,236.0,-1.0,-1.0,83.0,0.0,21,3.952380952380953,0.0,0.0,0.0,0.0,0.0,1.0,1.0,77.04305555555555,18.0,4.28016975308642,0.0,0,137.0,0.0,23.0,5.956521739130435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.2488888888889,20.0,8.862444444444446,0.8624444444444457,0.0,133.0,0.0,21.0,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.2516666666667,21.0,8.821507936507937,0.8215079365079365,0.0,0,7.866666666666666,-1.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5070717653221579,0.0,1.0705824665140347,0.09523809523809523,0.06326034063260338,0.0,-0.004619098962270033,-0.08695652173913043
38f5a480fc13aa4db79381a3fffbed99a503286cb5872133a410013292f392fc,Мужской,35.0,3554.0,881.0,-1.0,99.0,0.0,21,4.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,71.0,0.0,20.0,3.55,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,69.0,0.0,22.0,3.136363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,118.46666666666667,29.366666666666667,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.24696969696969703,0.0,0.0,-0.047619047619047616,-0.11651728553137015,0.0,0.0,0.1
dcaf8ae010b0c475031c3a284e6913a8172cb22b22963ce6f763486937672bdc,Мужской,33.0,1826.0,-1.0,-1.0,19.0,10.0,11,1.7272727272727273,0.9090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,50.799166666666665,8.0,6.349895833333333,0.0,0,11.0,12.0,13.0,0.8461538461538461,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,63.97083333333333,12.0,5.330902777777777,0.0,0.0,31.0,14.0,16.0,1.9375,0.875,0.0,0.0,0.0,0.0,0.0,0.0,60.3225,10.0,6.03225,0.0,0.0,0,60.86666666666667,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5101214574898786,0.015384615384615472,-0.16047397977875844,0.18181818181818182,1.289772727272727,-0.0520833333333335,0.13156256106298458,0.23076923076923078
b4ed6b7352552293a303dc9b835c7e31f2b0dcd8eb330395a47fcf12b2763817,Женский,28.0,840.0,-1.0,-1.0,46.0,1.0,16,2.875,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,154.1627777777778,18.0,8.5645987654321,0.5645987654321001,0,44.0,0.0,14.0,3.142857142857143,0.0,0.0,0.0,0.0,0.0,1.0,5.0,94.80361111111112,11.0,8.6185101010101,0.6185101010101004,0.0,55.0,1.0,20.0,2.75,0.05,0.0,0.0,0.0,0.0,0.0,0.0,134.5836111111111,16.0,8.411475694444444,0.4114756944444444,0.0,0,28.0,-1.0,-1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.5233333333333334,0.09316770186335402,-1.0,0.006294671479018246,-0.125,-0.12499999999999999,-2.0,-0.024022064618963695,0.42857142857142855
bff5e3a90b00135ea33424f643af026e4918fb84d1885ccfa22ad8ba71110ba5,Женский,34.0,2274.0,1461.0,579.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,75.8,48.7,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cc3b6bdc7170bf149453b0b583366c3dc8664eaec4b086ca3d365a03fe3be98f,Женский,71.0,3948.0,-1.0,3948.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,131.6,-1.0,131.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512be4d3c2bfd740f725cfc98fde6aaaa1ebfb1ee481a27fa8d4e4d4b9096368,Женский,24.0,1285.0,-1.0,64.0,11.0,23.0,12,0.9166666666666666,1.9166666666666667,0.0,10.0,1.0,5.0,0.0,0.0,20.5,6.0,3.4166666666666665,0.0,0,7.0,20.0,14.0,0.5,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,7.479722222222223,8.0,0.9349652777777778,0.0,0.0,15.0,28.0,21.0,0.7142857142857143,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,9.52111111111111,9.0,1.0579012345679013,0.0,0.0,0,42.833333333333336,-1.0,2.1333333333333333,1.0,5.0,0.0,0.0,0.0,10.0,0.0,-0.45454545454545453,-0.25465838509316774,-0.7263516260162601,0.16666666666666666,0.4285714285714286,-0.06666666666666674,0.1314871896444296,0.5
47da005fe1bd26f544ec9410bc0ba1776fa9b91607fd9a5f209f20955c2812a8,Женский,22.0,884.0,153.0,46.0,110.0,0.0,25,4.4,0.0,0.0,0.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,1,135.0,0.0,24.0,5.625,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,179.0,0.0,23.0,7.782608695652174,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,29.466666666666665,5.1,1.5333333333333334,2.0,13.0,4.0,4.0,0.0,0.0,0.0,0.27840909090909083,0.0,0.0,-0.04,0.38357487922705313,0.0,0.0,-0.041666666666666664
